paper_id,author_id,author_name,author_position,is_corresponding,institution_id,institution_name,institution_type,institution_country
https://openalex.org/W4361278552,https://openalex.org/A5112214029,David Sraer,first,False,https://openalex.org/I95457486,"University of California, Berkeley",education,US
https://openalex.org/W4361278552,https://openalex.org/A5090691189,David Thesmar,last,False,https://openalex.org/I1279858714,Center for Economic and Policy Research,nonprofit,US
https://openalex.org/W4367321241,https://openalex.org/A5054650430,Ben Bernanke,first,True,https://openalex.org/I115283149,Brookings Institution,nonprofit,US
https://openalex.org/W4389626310,https://openalex.org/A5040635626,Sandra E. Black,first,False,https://openalex.org/I78577930,Columbia University,education,US
https://openalex.org/W4389626310,https://openalex.org/A5066550462,Jeffrey T. Denning,middle,False,https://openalex.org/I107639228,University of Notre Dame,education,US
https://openalex.org/W4389626310,https://openalex.org/A5074196831,Lisa Dettling,middle,False,https://openalex.org/I2802905149,Federal Reserve Board of Governors,government,US
https://openalex.org/W4389626310,https://openalex.org/A5028281996,Sarena Goodman,middle,False,https://openalex.org/I2802905149,Federal Reserve Board of Governors,government,US
https://openalex.org/W4389626310,https://openalex.org/A5103885648,Lesley J. Turner,last,False,https://openalex.org/I40347166,University of Chicago,education,US
https://openalex.org/W4399157398,https://openalex.org/A5000387389,Claudia Goldin,first,True,,,,
https://openalex.org/W4400086501,https://openalex.org/A5090382001,Alessandra Fenizia,first,False,https://openalex.org/I193531525,George Washington University,education,US
https://openalex.org/W4400086501,https://openalex.org/A5091125213,Raffaele Saggio,last,False,https://openalex.org/I141945490,University of British Columbia,education,CA
https://openalex.org/W4404760731,https://openalex.org/A5050344360,Paul Goldsmith-Pinkham,first,False,https://openalex.org/I32971472,Yale University,education,US
https://openalex.org/W4404760731,https://openalex.org/A5024272023,Peter Hull,middle,False,https://openalex.org/I175594653,Brown University,education,US
https://openalex.org/W4404760731,https://openalex.org/A5079301563,Michal Kolesár,last,False,https://openalex.org/I20089843,Princeton University,education,US
https://openalex.org/W3151584765,https://openalex.org/A5073297625,Gaurab Aryal,first,False,https://openalex.org/I51556381,University of Virginia,education,US
https://openalex.org/W3151584765,https://openalex.org/A5035127378,Manudeep Bhuller,middle,False,https://openalex.org/I1321605679,Statistics Norway,government,NO
https://openalex.org/W3151584765,https://openalex.org/A5035127378,Manudeep Bhuller,middle,False,https://openalex.org/I184942183,University of Oslo,education,NO
https://openalex.org/W3151584765,https://openalex.org/A5102004026,Fabian Lange,last,False,https://openalex.org/I5023651,McGill University,education,CA
https://openalex.org/W3186756403,https://openalex.org/A5072321518,Nina Buchmann,first,False,https://openalex.org/I97018004,Stanford University,education,US
https://openalex.org/W3186756403,https://openalex.org/A5111210370,Erica Field,middle,False,https://openalex.org/I170897317,Duke University,education,US
https://openalex.org/W3186756403,https://openalex.org/A5083014980,Rachel Glennerster,middle,False,https://openalex.org/I40347166,University of Chicago,education,US
https://openalex.org/W3186756403,https://openalex.org/A5040233946,Shahana Nazneen,middle,False,,,,
https://openalex.org/W3186756403,https://openalex.org/A5100357614,Xiaoyu Wang,last,False,,,,
https://openalex.org/W4298012902,https://openalex.org/A5079340472,Eduardo Montero,first,False,https://openalex.org/I40347166,University of Chicago,education,US
https://openalex.org/W4298012902,https://openalex.org/A5060685461,Dean Yang,last,False,https://openalex.org/I1292974536,Ford Motor Company (United States),company,US
https://openalex.org/W4298012902,https://openalex.org/A5060685461,Dean Yang,last,False,https://openalex.org/I27837315,University of Michigan,education,US
https://openalex.org/W4323366286,https://openalex.org/A5042142997,Will Rafey,first,True,https://openalex.org/I161318765,"University of California, Los Angeles",education,US
https://openalex.org/W4382721824,https://openalex.org/A5015368206,Benjamin Enke,first,False,https://openalex.org/I136199984,Harvard University,education,US
https://openalex.org/W4382721824,https://openalex.org/A5022247782,Thomas G. Graeber,middle,False,,,,
https://openalex.org/W4382721824,https://openalex.org/A5031060924,Ryan Oprea,last,False,https://openalex.org/I154570441,"University of California, Santa Barbara",education,US
https://openalex.org/W4386265217,https://openalex.org/A5030866489,Alexander W. Cappelen,first,False,https://openalex.org/I931913249,Norwegian School of Economics,education,NO
https://openalex.org/W4386265217,https://openalex.org/A5012689732,Cornelius Cappelen,middle,False,https://openalex.org/I4432739,University of Bergen,education,NO
https://openalex.org/W4386265217,https://openalex.org/A5017105549,Bertil Tungodden,last,False,https://openalex.org/I931913249,Norwegian School of Economics,education,NO
https://openalex.org/W4400086555,https://openalex.org/A5083494527,Alberto Alesina,first,False,https://openalex.org/I1279858714,Center for Economic and Policy Research,nonprofit,US
https://openalex.org/W4400086555,https://openalex.org/A5083494527,Alberto Alesina,first,False,https://openalex.org/I136199984,Harvard University,education,US
https://openalex.org/W4400086555,https://openalex.org/A5071356543,Michela Carlana,middle,False,https://openalex.org/I1279858714,Center for Economic and Policy Research,nonprofit,US
https://openalex.org/W4400086555,https://openalex.org/A5045605391,Eliana La Ferrara,middle,False,,,,
https://openalex.org/W4400086555,https://openalex.org/A5063890448,Paolo Pinotti,last,False,https://openalex.org/I71209653,Bocconi University,education,IT
https://openalex.org/W3190378268,https://openalex.org/A5050114511,Pascaline Dupas,first,False,https://openalex.org/I1279858714,Center for Economic and Policy Research,nonprofit,US
https://openalex.org/W3190378268,https://openalex.org/A5050114511,Pascaline Dupas,first,False,https://openalex.org/I20089843,Princeton University,education,US
https://openalex.org/W3190378268,https://openalex.org/A5021934962,Radhika Jain,last,False,https://openalex.org/I45129253,University College London,education,GB
https://openalex.org/W3144103139,https://openalex.org/A5049285532,Yan Bai,first,False,https://openalex.org/I1317239608,Federal Reserve,other,US
https://openalex.org/W3144103139,https://openalex.org/A5049285532,Yan Bai,first,False,https://openalex.org/I177725633,Chinese University of Hong Kong,education,HK
https://openalex.org/W3144103139,https://openalex.org/A5049285532,Yan Bai,first,False,https://openalex.org/I5388228,University of Rochester,education,US
https://openalex.org/W3144103139,https://openalex.org/A5049285532,Yan Bai,first,False,https://openalex.org/I889458895,University of Hong Kong,education,HK
https://openalex.org/W3144103139,https://openalex.org/A5049285532,Yan Bai,first,False,https://openalex.org/I909854389,London School of Economics and Political Science,education,GB
https://openalex.org/W3144103139,https://openalex.org/A5049285532,Yan Bai,first,False,https://openalex.org/I99065089,Tsinghua University,education,CN
https://openalex.org/W3144103139,https://openalex.org/A5015111375,Keyu Jin,middle,False,https://openalex.org/I1317239608,Federal Reserve,other,US
https://openalex.org/W3144103139,https://openalex.org/A5015111375,Keyu Jin,middle,False,https://openalex.org/I177725633,Chinese University of Hong Kong,education,HK
https://openalex.org/W3144103139,https://openalex.org/A5015111375,Keyu Jin,middle,False,https://openalex.org/I5388228,University of Rochester,education,US
https://openalex.org/W3144103139,https://openalex.org/A5015111375,Keyu Jin,middle,False,https://openalex.org/I889458895,University of Hong Kong,education,HK
https://openalex.org/W3144103139,https://openalex.org/A5015111375,Keyu Jin,middle,False,https://openalex.org/I909854389,London School of Economics and Political Science,education,GB
https://openalex.org/W3144103139,https://openalex.org/A5015111375,Keyu Jin,middle,False,https://openalex.org/I99065089,Tsinghua University,education,CN
https://openalex.org/W3144103139,https://openalex.org/A5004785279,Dan Lu,last,False,https://openalex.org/I1317239608,Federal Reserve,other,US
https://openalex.org/W3144103139,https://openalex.org/A5004785279,Dan Lu,last,False,https://openalex.org/I177725633,Chinese University of Hong Kong,education,HK
https://openalex.org/W3144103139,https://openalex.org/A5004785279,Dan Lu,last,False,https://openalex.org/I5388228,University of Rochester,education,US
https://openalex.org/W3144103139,https://openalex.org/A5004785279,Dan Lu,last,False,https://openalex.org/I889458895,University of Hong Kong,education,HK
https://openalex.org/W3144103139,https://openalex.org/A5004785279,Dan Lu,last,False,https://openalex.org/I909854389,London School of Economics and Political Science,education,GB
https://openalex.org/W3144103139,https://openalex.org/A5004785279,Dan Lu,last,False,https://openalex.org/I99065089,Tsinghua University,education,CN
https://openalex.org/W4386263456,https://openalex.org/A5110572496,Gabriel Chodorow-Reich,first,False,https://openalex.org/I136199984,Harvard University,education,US
https://openalex.org/W4386263456,https://openalex.org/A5069670842,Loukas Karabarbounis,middle,False,https://openalex.org/I130238516,University of Minnesota,education,US
https://openalex.org/W4386263456,https://openalex.org/A5069670842,Loukas Karabarbounis,middle,False,https://openalex.org/I1341575764,Federal Reserve Bank of Minneapolis,other,US
https://openalex.org/W4386263456,https://openalex.org/A5078747703,Rohan Kekre,last,False,https://openalex.org/I40347166,University of Chicago,education,US
https://openalex.org/W4405889082,https://openalex.org/A5030866489,Alexander W. Cappelen,first,False,https://openalex.org/I931913249,Norwegian School of Economics,education,NO
https://openalex.org/W4405889082,https://openalex.org/A5015368206,Benjamin Enke,middle,False,https://openalex.org/I136199984,Harvard University,education,US
https://openalex.org/W4405889082,https://openalex.org/A5017105549,Bertil Tungodden,last,False,https://openalex.org/I931913249,Norwegian School of Economics,education,NO
https://openalex.org/W4411811737,https://openalex.org/A5091775482,Juan Drechsel Antolin-Diaz,first,False,https://openalex.org/I61544103,London Business School,education,GB
https://openalex.org/W4411811737,https://openalex.org/A5080174692,Paolo Surico,last,False,https://openalex.org/I61544103,London Business School,education,GB
https://openalex.org/W4390363263,https://openalex.org/A5112601724,Manuela Angelucci,first,False,https://openalex.org/I86519309,The University of Texas at Austin,education,US
https://openalex.org/W4390363263,https://openalex.org/A5102705133,Daniel Bennett,last,False,https://openalex.org/I1174212,University of Southern California,education,US
https://openalex.org/W4399157094,https://openalex.org/A5101945366,Jiwon Choi,first,False,https://openalex.org/I6902469,Brandeis University,education,US
https://openalex.org/W4399157094,https://openalex.org/A5054373153,Ilyana Kuziemko,middle,False,https://openalex.org/I20089843,Princeton University,education,US
https://openalex.org/W4399157094,https://openalex.org/A5032335683,Ebonya Washington,middle,False,https://openalex.org/I78577930,Columbia University,education,US
https://openalex.org/W4399157094,https://openalex.org/A5107396201,Gavin Wright,last,False,https://openalex.org/I97018004,Stanford University,education,US
https://openalex.org/W4406965600,https://openalex.org/A5047370801,Akshaya Jha,first,False,https://openalex.org/I74973139,Carnegie Mellon University,education,US
https://openalex.org/W4406965600,https://openalex.org/A5064636345,Gordon Leslie,last,False,https://openalex.org/I56590836,Monash University,education,AU
https://openalex.org/W4408028013,https://openalex.org/A5010670396,Valentin Haddad,first,False,https://openalex.org/I161318765,"University of California, Los Angeles",education,US
https://openalex.org/W4408028013,https://openalex.org/A5075484215,Paul Huebner,middle,False,https://openalex.org/I180242103,Stockholm School of Economics,education,SE
https://openalex.org/W4408028013,https://openalex.org/A5033873901,Erik Loualiche,last,False,https://openalex.org/I130238516,University of Minnesota,education,US
https://openalex.org/W4411811828,https://openalex.org/A5100781791,Muhammad Yasir Khan,first,True,https://openalex.org/I170201317,University of Pittsburgh,education,US
https://openalex.org/W4405889141,https://openalex.org/A5108127539,J. Boehm,first,False,https://openalex.org/I951315,Graduate Institute of International and Development Studies,education,CH
https://openalex.org/W4405889141,https://openalex.org/A5093225643,Etienne Fize,middle,False,https://openalex.org/I57995698,Paris School of Economics,education,FR
https://openalex.org/W4405889141,https://openalex.org/A5060513804,Xavier Jaravel,last,False,https://openalex.org/I1279858714,Center for Economic and Policy Research,nonprofit,US
https://openalex.org/W3141436884,https://openalex.org/A5033970118,Zarek Brot-Goldberg,first,False,https://openalex.org/I40347166,University of Chicago,education,US
https://openalex.org/W3141436884,https://openalex.org/A5037247236,Timothy Layton,middle,False,https://openalex.org/I136199984,Harvard University,education,US
https://openalex.org/W3141436884,https://openalex.org/A5073899815,Boris Vabson,middle,False,https://openalex.org/I2801851002,Harvard University,other,US
https://openalex.org/W3141436884,https://openalex.org/A5025839342,Adelina Yanyue Wang,last,False,https://openalex.org/I75380228,McKinsey & Company (United States),company,US
https://openalex.org/W4322619280,https://openalex.org/A5010529309,Edward N. Okeke,first,True,https://openalex.org/I1309849503,RAND Corporation,nonprofit,US
https://openalex.org/W4396512492,https://openalex.org/A5079813490,Benjamin F. Jones,first,False,https://openalex.org/I4210100400,Northwestern University,education,PH
https://openalex.org/W4396512492,https://openalex.org/A5100338506,Xiaojie Liu,last,False,https://openalex.org/I4210100400,Northwestern University,education,PH
https://openalex.org/W4402924215,https://openalex.org/A5050124336,Panle Jia Barwick,first,False,https://openalex.org/I135310074,University of Wisconsin–Madison,education,US
https://openalex.org/W4402924215,https://openalex.org/A5050124336,Panle Jia Barwick,first,False,https://openalex.org/I4210090273,Madison Group (United States),company,US
https://openalex.org/W4402924215,https://openalex.org/A5027605207,Shanjun Li,middle,False,https://openalex.org/I205783295,Cornell University,education,US
https://openalex.org/W4402924215,https://openalex.org/A5027605207,Shanjun Li,middle,False,https://openalex.org/I4210089887,Dyson (United Kingdom),company,GB
https://openalex.org/W4402924215,https://openalex.org/A5064893776,Andrew Waxman,middle,False,https://openalex.org/I86519309,The University of Texas at Austin,education,US
https://openalex.org/W4402924215,https://openalex.org/A5084213008,Jing Wu,middle,False,https://openalex.org/I86519309,The University of Texas at Austin,education,US
https://openalex.org/W4402924215,https://openalex.org/A5002708358,Tianli Xia,last,False,https://openalex.org/I99065089,Tsinghua University,education,CN
https://openalex.org/W4388099703,https://openalex.org/A5065652494,Koichiro Ito,first,False,https://openalex.org/I40347166,University of Chicago,education,US
https://openalex.org/W4388099703,https://openalex.org/A5089886366,Takanori Ida,middle,False,https://openalex.org/I22299242,Kyoto University,education,JP
https://openalex.org/W4388099703,https://openalex.org/A5031814752,Makoto Tanaka,last,False,https://openalex.org/I116292333,National Graduate Institute for Policy Studies,education,JP
https://openalex.org/W4391333227,https://openalex.org/A5111385229,Faisal Bari,first,False,https://openalex.org/I207789805,Lahore University of Management Sciences,education,PK
https://openalex.org/W4391333227,https://openalex.org/A5032507003,Kashif Malik,middle,False,https://openalex.org/I207789805,Lahore University of Management Sciences,education,PK
https://openalex.org/W4391333227,https://openalex.org/A5032124835,Muhammad Meki,middle,False,https://openalex.org/I40120149,University of Oxford,education,GB
https://openalex.org/W4391333227,https://openalex.org/A5032124835,Muhammad Meki,middle,False,https://openalex.org/I4387154904,Center for Islamic Studies (ISAM),archive,
https://openalex.org/W4391333227,https://openalex.org/A5110756367,Simon Quinn,last,False,https://openalex.org/I47508984,Imperial College London,education,GB
https://openalex.org/W4403893759,https://openalex.org/A5076756467,Cyrus Aghamolla,first,False,https://openalex.org/I74775410,Rice University,education,US
https://openalex.org/W4403893759,https://openalex.org/A5068750234,Pinar Karaca‐Mandic,middle,False,https://openalex.org/I130238516,University of Minnesota,education,US
https://openalex.org/W4403893759,https://openalex.org/A5054574271,Xuelin Li,middle,False,https://openalex.org/I78577930,Columbia University,education,US
https://openalex.org/W4403893759,https://openalex.org/A5074059417,Richard T. Thakor,last,False,https://openalex.org/I130238516,University of Minnesota,education,US
https://openalex.org/W4393294542,https://openalex.org/A5074070020,Christine L. Exley,first,False,https://openalex.org/I27837315,University of Michigan,education,US
https://openalex.org/W4393294542,https://openalex.org/A5055030663,Judd B. Kessler,last,False,https://openalex.org/I79576946,University of Pennsylvania,education,US
https://openalex.org/W4408028022,https://openalex.org/A5050436024,C.R.I. Clayton,first,False,https://openalex.org/I32971472,Yale University,education,US
https://openalex.org/W4408028022,https://openalex.org/A5005385269,Amanda dos Santos,middle,False,,,,
https://openalex.org/W4408028022,https://openalex.org/A5065807417,Matteo Maggiori,middle,False,https://openalex.org/I1279858714,Center for Economic and Policy Research,nonprofit,US
https://openalex.org/W4408028022,https://openalex.org/A5065807417,Matteo Maggiori,middle,False,https://openalex.org/I97018004,Stanford University,education,US
https://openalex.org/W4408028022,https://openalex.org/A5068944893,Jesse Schreger,last,False,https://openalex.org/I1279858714,Center for Economic and Policy Research,nonprofit,US
https://openalex.org/W4410897227,https://openalex.org/A5057300372,Niels Joachim Gormsen,first,False,https://openalex.org/I40347166,University of Chicago,education,US
https://openalex.org/W4410897227,https://openalex.org/A5101841021,Kilian Huber,last,False,https://openalex.org/I40347166,University of Chicago,education,US
https://openalex.org/W4414626379,https://openalex.org/A5069598925,Daniel Greenwald,first,False,https://openalex.org/I4210167089,Nemocnice Šternberk,healthcare,CZ
https://openalex.org/W4414626379,https://openalex.org/A5064627227,Adam Guren,last,False,https://openalex.org/I111088046,Boston University,education,US
https://openalex.org/W4403893207,https://openalex.org/A5085878817,Veda Narasimhan,first,False,https://openalex.org/I57206974,New York University,education,US
https://openalex.org/W4403893207,https://openalex.org/A5026040809,Jeffrey Weaver,last,False,https://openalex.org/I1174212,University of Southern California,education,US
https://openalex.org/W4410897169,https://openalex.org/A5012301204,Daron Acemoğlu,first,True,https://openalex.org/I63966007,Massachusetts Institute of Technology,education,US
https://openalex.org/W4413791036,https://openalex.org/A5113639837,Shawn Kantor,first,False,https://openalex.org/I4210127682,Florida Department of State,government,US
https://openalex.org/W4413791036,https://openalex.org/A5013636586,Alexander Whalley,last,False,https://openalex.org/I168635309,University of Calgary,education,CA
https://openalex.org/W4409963065,https://openalex.org/A5069987310,Hunt Allcott,first,False,https://openalex.org/I97018004,Stanford University,education,US
https://openalex.org/W4409963065,https://openalex.org/A5086891928,Daniel Cohen,middle,False,https://openalex.org/I4210100400,Northwestern University,education,PH
https://openalex.org/W4409963065,https://openalex.org/A5005803971,William H. Morrison,middle,False,,,,
https://openalex.org/W4409963065,https://openalex.org/A5054050235,Dmitry Taubinsky,last,False,https://openalex.org/I95457486,"University of California, Berkeley",education,US
https://openalex.org/W3134434737,https://openalex.org/A5103030207,Raj Chetty,first,False,https://openalex.org/I136199984,Harvard University,education,US
https://openalex.org/W3134434737,https://openalex.org/A5103030207,Raj Chetty,first,False,https://openalex.org/I2801851002,Harvard University,other,US
https://openalex.org/W3134434737,https://openalex.org/A5080908193,John N. Friedman,middle,False,https://openalex.org/I175594653,Brown University,education,US
https://openalex.org/W3134434737,https://openalex.org/A5008884407,Nathaniel Hendren,middle,False,https://openalex.org/I136199984,Harvard University,education,US
https://openalex.org/W3134434737,https://openalex.org/A5008884407,Nathaniel Hendren,middle,False,https://openalex.org/I63966007,Massachusetts Institute of Technology,education,US
https://openalex.org/W3134434737,https://openalex.org/A5108262437,Maggie R. Jones,middle,False,https://openalex.org/I1333512998,United States Census Bureau,government,US
https://openalex.org/W3134434737,https://openalex.org/A5108262437,Maggie R. Jones,middle,False,https://openalex.org/I2800421839,Government of the United States of America,government,US
https://openalex.org/W3134434737,https://openalex.org/A5077336504,Sonya R. Porter,last,False,https://openalex.org/I1333512998,United States Census Bureau,government,US
https://openalex.org/W3134434737,https://openalex.org/A5077336504,Sonya R. Porter,last,False,https://openalex.org/I2800421839,Government of the United States of America,government,US
https://openalex.org/W4403893415,https://openalex.org/A5001138685,Cédric Chambru,first,False,https://openalex.org/I113428412,École Normale Supérieure de Lyon,education,FR
https://openalex.org/W4403893415,https://openalex.org/A5001138685,Cédric Chambru,first,False,https://openalex.org/I1294671590,Centre National de la Recherche Scientifique,government,FR
https://openalex.org/W4403893415,https://openalex.org/A5001138685,Cédric Chambru,first,False,https://openalex.org/I4387155018,"Center for Economic Research on Governance, Inequality and Conflict",facility,FR
https://openalex.org/W4403893415,https://openalex.org/A5024560394,Emeric Henry,middle,False,https://openalex.org/I205092303,Institut d'Etudes Politiques de Paris,facility,FR
https://openalex.org/W4403893415,https://openalex.org/A5103170831,Benjamin Marx,last,False,https://openalex.org/I111088046,Boston University,education,US
https://openalex.org/W4403893415,https://openalex.org/A5103170831,Benjamin Marx,last,False,https://openalex.org/I1279858714,Center for Economic and Policy Research,nonprofit,US
https://openalex.org/W4412788935,https://openalex.org/A5061739355,Catherine Hausman,first,True,https://openalex.org/I1292974536,Ford Motor Company (United States),company,US
https://openalex.org/W4412788935,https://openalex.org/A5061739355,Catherine Hausman,first,True,https://openalex.org/I27837315,University of Michigan,education,US
https://openalex.org/W4413790742,https://openalex.org/A5047506701,Kory Kroft,first,False,https://openalex.org/I185261750,University of Toronto,education,CA
https://openalex.org/W4413790742,https://openalex.org/A5040910498,Yao Luo,middle,False,https://openalex.org/I185261750,University of Toronto,education,CA
https://openalex.org/W4413790742,https://openalex.org/A5035713394,Magne Mogstad,middle,False,https://openalex.org/I40347166,University of Chicago,education,US
https://openalex.org/W4413790742,https://openalex.org/A5087190449,Bradley Setzler,last,False,https://openalex.org/I130769515,Pennsylvania State University,education,US
https://openalex.org/W4411811730,https://openalex.org/A5066799299,Marlène Koffi,first,True,https://openalex.org/I185261750,University of Toronto,education,CA
https://openalex.org/W4415700305,https://openalex.org/A5039117754,Taha Choukhmane,first,True,,,,
https://openalex.org/W4415699637,https://openalex.org/A5101629983,Pablo Muñoz,first,False,https://openalex.org/I189977406,"Universidad de Los Andes, Chile",education,CL
https://openalex.org/W4415699637,https://openalex.org/A5087402489,Cristóbal Otero,last,False,,,,
https://openalex.org/W4416694490,https://openalex.org/A5108736027,Leonardo Bursztyn,first,False,https://openalex.org/I40347166,University of Chicago,education,US
https://openalex.org/W4416694490,https://openalex.org/A5114036435,Benjamin Handel,middle,False,https://openalex.org/I95457486,"University of California, Berkeley",education,US
https://openalex.org/W4416694490,https://openalex.org/A5092989974,Rafael Jiménez-Durán,middle,False,https://openalex.org/I71209653,Bocconi University,education,IT
https://openalex.org/W4416694490,https://openalex.org/A5029533271,Christopher G. Roth,last,False,https://openalex.org/I4210136328,Max Planck Institute for Behavioral Economics,facility,DE
https://openalex.org/W4385362601,https://openalex.org/A5053211444,Christian K. Wolf,first,True,,,,
https://openalex.org/W4310178205,https://openalex.org/A5072372983,Jacob D. Leshno,first,True,https://openalex.org/I40347166,University of Chicago,education,US
https://openalex.org/W4281624998,https://openalex.org/A5090324651,David Card,first,True,https://openalex.org/I134446601,"University of California, Berkeley",education,US
https://openalex.org/W4281624998,https://openalex.org/A5090324651,David Card,first,True,https://openalex.org/I95457486,"University of California, Berkeley",education,US
https://openalex.org/W4298012915,https://openalex.org/A5063311101,Tommaso Denti,first,True,https://openalex.org/I205783295,Cornell University,education,US
https://openalex.org/W4307561081,https://openalex.org/A5001147534,Ceren Baysan,first,True,https://openalex.org/I185261750,University of Toronto,education,CA
https://openalex.org/W2998876523,https://openalex.org/A5063311101,Tommaso Denti,first,False,https://openalex.org/I205783295,Cornell University,education,US
https://openalex.org/W2998876523,https://openalex.org/A5005839139,Mássimo Marinacci,middle,False,https://openalex.org/I71209653,Bocconi University,education,IT
https://openalex.org/W2998876523,https://openalex.org/A5088827201,Aldo Rustichini,last,False,https://openalex.org/I130238516,University of Minnesota,education,US
https://openalex.org/W4402923768,https://openalex.org/A5062033470,Meera Mahadevan,first,True,https://openalex.org/I204250578,"University of California, Irvine",education,US
https://openalex.org/W3034187933,https://openalex.org/A5015367201,Charles Angelucci,first,False,https://openalex.org/I63966007,Massachusetts Institute of Technology,education,US
https://openalex.org/W3034187933,https://openalex.org/A5072583771,Andrea Prat,last,False,https://openalex.org/I78577930,Columbia University,education,US
https://openalex.org/W3129712029,https://openalex.org/A5060908738,Julieta Caunedo,first,False,https://openalex.org/I185261750,University of Toronto,education,CA
https://openalex.org/W3129712029,https://openalex.org/A5025054160,David Jaume,middle,False,https://openalex.org/I29300151,Bank of Mexico,other,MX
https://openalex.org/W3129712029,https://openalex.org/A5005211868,Elisa Keller,last,False,https://openalex.org/I23923803,University of Exeter,education,GB
https://openalex.org/W3190305424,https://openalex.org/A5072485973,Anil Kashyap,first,False,https://openalex.org/I1321305853,National Bureau of Economic Research,nonprofit,US
https://openalex.org/W3190305424,https://openalex.org/A5072485973,Anil Kashyap,first,False,https://openalex.org/I4210140326,Centre for Economic Policy Research,nonprofit,GB
https://openalex.org/W3190305424,https://openalex.org/A5016078185,Natalia Kovrijnykh,middle,False,https://openalex.org/I55732556,Arizona State University,education,US
https://openalex.org/W3190305424,https://openalex.org/A5100402400,Jian Li,middle,False,,,,
https://openalex.org/W3190305424,https://openalex.org/A5019479397,Anna Pavlova,last,False,https://openalex.org/I4210140326,Centre for Economic Policy Research,nonprofit,GB
https://openalex.org/W3190305424,https://openalex.org/A5019479397,Anna Pavlova,last,False,https://openalex.org/I61544103,London Business School,education,GB
https://openalex.org/W4327632554,https://openalex.org/A5078795937,Andrea Lanteri,first,False,https://openalex.org/I170897317,Duke University,education,US
https://openalex.org/W4327632554,https://openalex.org/A5021834932,Adriano A. Rampini,last,False,https://openalex.org/I170897317,Duke University,education,US
https://openalex.org/W4361279504,https://openalex.org/A5027043378,Robert Ainsworth,first,False,https://openalex.org/I33213144,University of Florida,education,US
https://openalex.org/W4361279504,https://openalex.org/A5081571610,Rajeev Dehejia,middle,False,https://openalex.org/I57206974,New York University,education,US
https://openalex.org/W4361279504,https://openalex.org/A5009348381,Cristian Pop-Eleches,middle,False,https://openalex.org/I2800552397,BREAD (Bureau for Research and Economic Analysis of Development),nonprofit,US
https://openalex.org/W4361279504,https://openalex.org/A5066437177,Miguel Urquiola,last,False,https://openalex.org/I78577930,Columbia University,education,US
https://openalex.org/W3212465784,https://openalex.org/A5072804629,Simon Loertscher,first,False,https://openalex.org/I165779595,The University of Melbourne,education,AU
https://openalex.org/W3212465784,https://openalex.org/A5055108389,Leslie M. Marx,last,False,https://openalex.org/I170897317,Duke University,education,US
https://openalex.org/W4293568544,https://openalex.org/A5007568169,Sebastian Kranz,first,False,https://openalex.org/I196349391,Universität Ulm,education,DE
https://openalex.org/W4293568544,https://openalex.org/A5103027147,Peter Pütz,last,False,https://openalex.org/I20121455,Bielefeld University,education,DE
https://openalex.org/W4361278532,https://openalex.org/A5102818453,Peter Kuhn,first,False,https://openalex.org/I154570441,"University of California, Santa Barbara",education,US
https://openalex.org/W4361278532,https://openalex.org/A5039825487,Kailing Shen,last,False,https://openalex.org/I118347636,Australian National University,education,AU
https://openalex.org/W4392296179,https://openalex.org/A5074070020,Christine L. Exley,first,False,https://openalex.org/I27837315,University of Michigan,education,US
https://openalex.org/W4392296179,https://openalex.org/A5053706373,Kirby Nielsen,last,False,https://openalex.org/I122411786,California Institute of Technology,education,US
https://openalex.org/W4393294540,https://openalex.org/A5112218117,Nathaniel Brandt Baum-Snow,first,False,https://openalex.org/I185261750,University of Toronto,education,CA
https://openalex.org/W4393294540,https://openalex.org/A5049893032,Nicolas Gendron-Carrier,middle,False,https://openalex.org/I5023651,McGill University,education,CA
https://openalex.org/W4393294540,https://openalex.org/A5008093575,Ronni Pavan,last,False,https://openalex.org/I5388228,University of Rochester,education,US
https://openalex.org/W4388103994,https://openalex.org/A5038039748,Christine Mulhern,first,True,https://openalex.org/I1309849503,RAND Corporation,nonprofit,US
https://openalex.org/W2906318476,https://openalex.org/A5003079106,Henrique Castro-Pires,first,False,https://openalex.org/I28290843,University of Surrey,education,GB
https://openalex.org/W2906318476,https://openalex.org/A5023615727,Héctor Chade,middle,False,https://openalex.org/I55732556,Arizona State University,education,US
https://openalex.org/W2906318476,https://openalex.org/A5037045217,Jeroen M. Swinkels,last,False,https://openalex.org/I4210100400,Northwestern University,education,PH
https://openalex.org/W4367321476,https://openalex.org/A5051884332,Diego Ramos-Toro,first,True,https://openalex.org/I107672454,Dartmouth College,education,US
https://openalex.org/W4367321476,https://openalex.org/A5051884332,Diego Ramos-Toro,first,True,https://openalex.org/I4210166639,Dartmouth Hospital,healthcare,GB
https://openalex.org/W3136916235,https://openalex.org/A5036169689,Aljoscha Janssen,first,False,https://openalex.org/I79891267,Singapore Management University,education,SG
https://openalex.org/W3136916235,https://openalex.org/A5062648699,Xuan Zhang,last,False,https://openalex.org/I79891267,Singapore Management University,education,SG
https://openalex.org/W4387096946,https://openalex.org/A5039297487,Yusufcan Masatlıoĝlu,first,False,https://openalex.org/I66946132,"University of Maryland, College Park",education,US
https://openalex.org/W4387096946,https://openalex.org/A5001345207,A. Yeşim Orhun,middle,False,https://openalex.org/I27837315,University of Michigan,education,US
